id,age,sexe,nivetud,poids,occup,qualif,freres_soeurs,clso,relig,trav_imp,trav_satisf,hard_rock,lecture_bd,peche_chasse,cuisine,bricol,cinema,sport,heures_tv
1153,56,Homme,Enseignement technique ou professionnel long,935.32185339,Exerce une profession,Ouvrier qualifie,9,Oui,Appartenance sans pratique,Aussi important que le reste,Insatisfaction,Non,Non,Non,Oui,Oui,Non,Non,3
1154,37,Femme,Enseignement superieur y compris technique superieur,6165.343584,Exerce une profession,Employe,4,Non,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Non,0.4
1155,67,Femme,Enseignement technique ou professionnel court,1819.4990774,Retire des affaires,NA,5,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,1
1156,20,Femme,NA,7435.7594553,"Etudiant, eleve",NA,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Oui,2
1157,38,Femme,2eme cycle,2822.2469125,Exerce une profession,Employe,2,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,1
1158,48,Femme,Enseignement superieur y compris technique superieur,7940.6770368,Au foyer,Employe,9,Non,Rejet,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,3
1159,34,Femme,Enseignement technique ou professionnel court,5775.9134663,Exerce une profession,Ouvrier qualifie,1,Oui,Rejet,Moins important que le reste,Satisfaction,Non,Non,Oui,Non,Oui,Non,Non,3
1160,61,Homme,Enseignement technique ou professionnel court,3856.4401345,Retraite,NA,0,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Oui,4
1161,40,Femme,Enseignement technique ou professionnel court,4561.4956205,Exerce une profession,Autre,2,Non,Rejet,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Non,3
1162,27,Femme,Enseignement superieur y compris technique superieur,9207.510948,Exerce une profession,Cadre,3,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Oui,1
1163,61,Femme,Enseignement technique ou professionnel court,13026.122278,Retraite,Employe,1,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Oui,2
1164,21,Femme,NA,10198.301624,"Etudiant, eleve",NA,2,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Oui,Non,Non,Oui,Non,0.7
1165,29,Femme,Enseignement technique ou professionnel court,3626.6150664,Au foyer,Employe,1,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Oui,Non,Oui,2
1166,31,Femme,Enseignement superieur y compris technique superieur,4938.3443611,Exerce une profession,Cadre,2,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,3
1167,24,Femme,Enseignement technique ou professionnel court,7975.0173903,Exerce une profession,Employe,1,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Non,1
1168,31,Femme,2eme cycle,10213.329186,Exerce une profession,Employe,1,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Oui,0
1169,54,Homme,Enseignement technique ou professionnel court,4394.6274252,Autre inactif,Ouvrier specialise,0,Non,Appartenance sans pratique,NA,NA,Non,Non,Oui,Non,Oui,Non,Non,3
1170,66,Homme,Derniere annee d'etudes primaires,5436.5392524,Retraite,Employe,5,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Oui,Non,Non,6
1171,63,Homme,Enseignement superieur y compris technique superieur,1386.5728733,Retraite,Cadre,3,Oui,Appartenance sans pratique,NA,NA,Non,Non,Oui,Non,Oui,Oui,Oui,3
1172,56,Femme,2eme cycle,2910.7967498,Exerce une profession,Profession intermediaire,5,Oui,Pratiquant regulier,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Non,2
1173,71,Homme,Enseignement superieur y compris technique superieur,4921.9193061,Retraite,Cadre,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,2
1174,59,Homme,Enseignement superieur y compris technique superieur,793.82878154,Exerce une profession,Cadre,9,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Non,2
1175,20,Femme,Enseignement technique ou professionnel long,7178.219657,Exerce une profession,Employe,5,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Non,3
1176,31,Homme,2eme cycle,6819.1943716,Exerce une profession,Cadre,2,Non,Rejet,Aussi important que le reste,Equilibre,Non,Non,Oui,Non,Oui,Non,Non,0
1177,19,Femme,NA,4629.229073,"Etudiant, eleve",NA,0,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Oui,Oui,Non,0.4
1178,39,Homme,2eme cycle,8263.301572,Exerce une profession,Technicien,0,Oui,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Non,Oui,2
1179,61,Femme,Enseignement technique ou professionnel court,9733.9865558,Retraite,NA,3,Oui,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,0
1180,69,Homme,2eme cycle,18190.653716,Retraite,Cadre,1,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Oui,Oui,2
1181,40,Femme,2eme cycle,1112.2353684,Exerce une profession,NA,2,Oui,Rejet,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Non,Oui,0
1182,40,Femme,Enseignement technique ou professionnel long,1271.5379152,Exerce une profession,Cadre,8,Non,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Oui,Non,Oui,Non,Non,Non,3
1183,58,Homme,Enseignement technique ou professionnel court,1305.2516576,Chomeur,Ouvrier qualifie,4,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,3
1184,40,Femme,1er cycle,5589.2909546,Chomeur,Employe,5,Non,NSP ou NVPR,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,2
1185,65,Homme,Enseignement technique ou professionnel long,3412.0878591,Retraite,Profession intermediaire,0,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Oui,Non,Oui,3
1186,53,Femme,1er cycle,4731.4637937,Au foyer,Employe,7,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Oui,Non,Non,Non,4
1187,48,Homme,Derniere annee d'etudes primaires,1257.1162779000001,Exerce une profession,Ouvrier qualifie,3,Non,Pratiquant occasionnel,Aussi important que le reste,Equilibre,Non,Non,Non,Oui,Non,Non,Non,4
1188,63,Femme,1er cycle,4045.690441,Retraite,Cadre,1,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,2
1189,38,Femme,Enseignement technique ou professionnel court,11104.487835,Au foyer,Ouvrier qualifie,2,Oui,NSP ou NVPR,NA,NA,Non,Non,Non,Oui,Non,Oui,Non,4
1190,38,Homme,Enseignement superieur y compris technique superieur,4730.3383888,Exerce une profession,Cadre,1,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,0.4
1191,56,Femme,Enseignement technique ou professionnel long,6598.4952272,Exerce une profession,Profession intermediaire,1,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Non,3
1192,65,Homme,Enseignement superieur y compris technique superieur,1716.0206779,Retraite,Cadre,2,Oui,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Oui,Non,Non,3
1193,69,Femme,Derniere annee d'etudes primaires,10356.23866,Retraite,Ouvrier qualifie,6,Non,Rejet,NA,NA,Non,Non,Non,Oui,Non,Non,Non,0
1194,23,Femme,1er cycle,4809.1801566,Chomeur,NA,4,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Non,Non,6
1195,50,Homme,Enseignement superieur y compris technique superieur,3951.3253713,Exerce une profession,Cadre,3,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Oui,1
1196,55,Femme,Enseignement superieur y compris technique superieur,1553.3195818,Exerce une profession,Employe,4,Non,NSP ou NVPR,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Non,Non,2
1197,50,Femme,Enseignement technique ou professionnel court,2345.0425651,Exerce une profession,NA,1,Non,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Oui,2
1198,45,Homme,Derniere annee d'etudes primaires,3653.2966582,Chomeur,Ouvrier specialise,8,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,5
1199,50,Femme,2eme cycle,5082.0613634,Exerce une profession,Profession intermediaire,3,Non,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Non,0
1200,74,Femme,1er cycle,7821.6435542,Retraite,Ouvrier specialise,1,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,9
1201,50,Homme,Derniere annee d'etudes primaires,1289.8631758,Exerce une profession,Employe,7,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Oui,3
1202,49,Homme,Enseignement superieur y compris technique superieur,1867.2431198,Exerce une profession,Cadre,2,Oui,Pratiquant regulier,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Oui,0.1
1203,35,Homme,Enseignement superieur y compris technique superieur,4079.2086683000002,Exerce une profession,Cadre,11,Oui,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Oui,2
1204,35,Femme,Enseignement technique ou professionnel court,3824.7298792,Au foyer,Employe,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Oui,Oui,Oui,2
1205,33,Homme,Enseignement superieur y compris technique superieur,3540.4399273,Exerce une profession,Cadre,5,Non,NSP ou NVPR,Moins important que le reste,Satisfaction,Non,Oui,Oui,Non,Oui,Oui,Non,2
1206,51,Femme,Enseignement superieur y compris technique superieur,5968.5305513,Exerce une profession,Profession intermediaire,2,Oui,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Non,Non,1
1207,23,Femme,Enseignement technique ou professionnel long,7147.2826381,Exerce une profession,Ouvrier qualifie,1,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Non,3
1208,26,Femme,Enseignement superieur y compris technique superieur,6446.6063962,Exerce une profession,Cadre,3,Oui,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,1
1209,44,Homme,Derniere annee d'etudes primaires,1355.7960419,Exerce une profession,Ouvrier qualifie,11,Oui,Appartenance sans pratique,Aussi important que le reste,Insatisfaction,Non,Non,Non,Non,Oui,Non,Non,0
1210,60,Homme,Enseignement superieur y compris technique superieur,2762.6487722,Exerce une profession,NA,3,Non,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Non,2.1
1211,18,Homme,Enseignement technique ou professionnel court,14254.2815,Exerce une profession,Ouvrier specialise,1,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Non,5
1212,54,Femme,Enseignement technique ou professionnel court,1907.2529145,Exerce une profession,Employe,1,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Non,Oui,4
1213,18,Femme,2eme cycle,4909.6994924,Chomeur,NA,4,Non,Ni croyance ni appartenance,NA,NA,Non,Non,Non,Non,Non,Oui,Non,10
1214,30,Femme,Enseignement technique ou professionnel long,2866.4680926,Au foyer,Ouvrier qualifie,2,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,5
1215,46,Homme,Derniere annee d'etudes primaires,820.08279583,Exerce une profession,Ouvrier qualifie,11,Non,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Non,Oui,Oui,Oui,Non,Non,1
1216,48,Femme,Enseignement superieur y compris technique superieur,14689.645541,Exerce une profession,Cadre,5,Oui,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Oui,Non,Oui,Oui,Oui,Oui,3
1217,50,Femme,Enseignement technique ou professionnel long,4626.011717,Exerce une profession,Employe,1,Non,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,4
1218,64,Femme,Derniere annee d'etudes primaires,1182.879914,Au foyer,Employe,4,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,1
1219,25,Femme,Enseignement superieur y compris technique superieur,6446.6063962,Exerce une profession,Employe,1,Non,Pratiquant regulier,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,0.4
1220,25,Homme,Enseignement superieur y compris technique superieur,3462.144913,Exerce une profession,Cadre,5,Oui,Appartenance sans pratique,Le plus important,Satisfaction,Non,Non,Non,Non,Oui,Oui,Oui,0.4
1221,49,Femme,Enseignement technique ou professionnel court,1508.1720709,Exerce une profession,Employe,4,Non,Pratiquant occasionnel,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Non,Non,1
1222,28,Femme,Enseignement superieur y compris technique superieur,14685.750898,Exerce une profession,Technicien,0,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Oui,0
1223,81,Femme,Derniere annee d'etudes primaires,2030.9006542,Retraite,Employe,3,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Oui,3
1224,37,Homme,Enseignement superieur y compris technique superieur,742.96221899,Exerce une profession,Profession intermediaire,3,Oui,Ni croyance ni appartenance,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Oui,Oui,Oui,1
1225,22,Femme,NA,4253.3831826,"Etudiant, eleve",NA,1,Oui,Ni croyance ni appartenance,NA,NA,Oui,Non,Non,Oui,Oui,Oui,Oui,0.3
1226,24,Femme,Enseignement technique ou professionnel long,3354.5469605,Chomeur,Employe,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Oui,Oui,Oui,4
1227,68,Homme,N'a jamais fait d'etudes,1285.4522288,Retraite,Ouvrier qualifie,6,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Oui,Non,Non,2
1228,47,Femme,Enseignement technique ou professionnel court,742.04353069,Exerce une profession,Profession intermediaire,4,Oui,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Oui,Non,Non,Non,Non,1
1229,72,Femme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",797.6604796,Autre inactif,Ouvrier specialise,5,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,2
1230,58,Femme,Derniere annee d'etudes primaires,943.79546479,Autre inactif,Ouvrier qualifie,2,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Non,3
1231,50,Femme,Enseignement technique ou professionnel court,6143.5223337,Exerce une profession,NA,9,Oui,Pratiquant regulier,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Non,Non,1
1232,42,Homme,Enseignement superieur y compris technique superieur,10181.682148,Exerce une profession,Profession intermediaire,2,Oui,Ni croyance ni appartenance,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Non,0
1233,59,Homme,"A arrete ses etudes, avant la derniere annee d'etudes primaires",1423.4984389,Autre inactif,Ouvrier qualifie,5,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,1
1234,19,Femme,NA,7128.3627375,"Etudiant, eleve",NA,0,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Oui,Non,0.3
1235,40,Femme,Enseignement superieur y compris technique superieur,2666.1738612,Exerce une profession,NA,2,Oui,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Oui,0.4
1236,78,Homme,Derniere annee d'etudes primaires,1594.2681457,Retraite,Ouvrier qualifie,13,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,0
1237,52,Homme,Derniere annee d'etudes primaires,2852.0636128,Exerce une profession,Employe,2,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Non,Oui,NA
1238,44,Homme,2eme cycle,4238.8222193,Exerce une profession,Employe,5,Non,Appartenance sans pratique,Aussi important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Non,2
1239,55,Femme,2eme cycle,1255.4706923,Retraite,Autre,6,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,0
1240,53,Femme,2eme cycle,7796.579879,Exerce une profession,Cadre,1,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Oui,Non,Oui,Oui,2
1241,36,Femme,Enseignement technique ou professionnel court,3752.8794054,Exerce une profession,Employe,6,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Oui,7
1242,27,Femme,Enseignement technique ou professionnel court,3501.1827853,Exerce une profession,Ouvrier specialise,3,Oui,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Non,Non,2
1243,21,Homme,Enseignement technique ou professionnel court,10229.898359,Exerce une profession,Ouvrier specialise,2,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Oui,Oui,Non,2
1244,37,Homme,Enseignement technique ou professionnel long,7665.9243384,Exerce une profession,Cadre,4,Oui,Ni croyance ni appartenance,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Oui,Oui,Oui,2
1245,57,Homme,Enseignement technique ou professionnel court,980.07778172,Exerce une profession,NA,2,Oui,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Non,Oui,3
1246,68,Femme,Derniere annee d'etudes primaires,13390.012715,Retire des affaires,NA,2,Oui,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Non,Non,5
1247,73,Femme,Derniere annee d'etudes primaires,11104.345323,Retire des affaires,NA,3,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Oui,Non,Non,3
1248,44,Femme,Derniere annee d'etudes primaires,2434.9045096,Exerce une profession,Employe,1,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Oui,Oui,Non,0
1249,29,Homme,Enseignement superieur y compris technique superieur,5731.6615081,Exerce une profession,Autre,2,Non,Pratiquant regulier,Aussi important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Oui,2
1250,19,Femme,NA,5689.9265892,Exerce une profession,Autre,2,Non,Appartenance sans pratique,Moins important que le reste,Equilibre,Non,Non,Oui,Oui,Oui,Oui,Oui,2
1251,30,Femme,1er cycle,4610.3203011,Exerce une profession,Employe,2,Non,Appartenance sans pratique,Moins important que le reste,Satisfaction,Non,Non,Non,Oui,Non,Oui,Non,5
1252,50,Femme,Derniere annee d'etudes primaires,965.12017733,Au foyer,Ouvrier specialise,7,Ne sait pas,Pratiquant regulier,NA,NA,Non,Non,Non,Oui,Non,Non,Oui,3
1253,33,Femme,Enseignement superieur y compris technique superieur,9380.6824313,Exerce une profession,Employe,2,Oui,Pratiquant occasionnel,Peu important,Satisfaction,Non,Non,Non,Non,Non,Non,Oui,3
1254,52,Homme,Enseignement superieur y compris technique superieur,2176.729824,Chomeur,Employe,15,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Oui,Oui,Non,1
1255,45,Femme,Enseignement technique ou professionnel court,2836.9188222,Exerce une profession,Employe,1,Non,Pratiquant occasionnel,Moins important que le reste,Satisfaction,Non,Non,Non,Non,Non,Oui,Oui,0.4
1256,44,Femme,Enseignement superieur y compris technique superieur,3312.5979368,Au foyer,NA,3,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Oui,Non,Non,3
1257,53,Femme,1er cycle,23967.67323,Exerce une profession,Employe,11,Non,Pratiquant regulier,Moins important que le reste,Insatisfaction,Non,Non,Non,Non,Non,Non,Non,3
1258,39,Femme,Enseignement technique ou professionnel court,7379.7626342,Au foyer,Employe,5,Non,Appartenance sans pratique,NA,NA,Non,Non,Non,Oui,Non,Non,Non,2
1259,48,Femme,Derniere annee d'etudes primaires,8032.8866698,Au foyer,Employe,5,Oui,Appartenance sans pratique,NA,NA,Non,Non,Non,Non,Non,Non,Non,6
1260,44,Femme,N'a jamais fait d'etudes,2462.0049174,Au foyer,NA,7,Non,Pratiquant regulier,NA,NA,Non,Non,Non,Non,Non,Non,Non,3
1261,18,Homme,Enseignement technique ou professionnel court,6789.1132688,Chomeur,NA,5,Non,Pratiquant occasionnel,NA,NA,Non,Non,Non,Non,Non,Oui,Oui,5
1262,46,Femme,Enseignement superieur y compris technique superieur,4174.2358418,Exerce une profession,Profession intermediaire,1,Non,Pratiquant occasionnel,Moins important que le reste,Equilibre,Non,Non,Non,Non,Non,Oui,Oui,0
