id;age;sexe;nivetud;poids;occup;qualif;freres_soeurs;clso;relig;trav_imp;trav_satisf;hard_rock;lecture_bd;peche_chasse;cuisine;bricol;cinema;sport;heures_tv
1254;52;Homme;Enseignement superieur y compris technique superieur;2176,72982400;Chomeur;Employe;15;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Oui;Non;1,0
1255;45;Femme;Enseignement technique ou professionnel court;2836,91882220;Exerce une profession;Employe;1;Non;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Oui;0,4
1256;44;Femme;Enseignement superieur y compris technique superieur;3312,59793680;Au foyer;NA;3;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;3,0
1257;53;Femme;1er cycle;23967,67323000;Exerce une profession;Employe;11;Non;Pratiquant regulier;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Non;Non;Non;3,0
1258;39;Femme;Enseignement technique ou professionnel court;7379,76263420;Au foyer;Employe;5;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
1259;48;Femme;Derniere annee d'etudes primaires;8032,88666980;Au foyer;Employe;5;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;6,0
1260;44;Femme;N'a jamais fait d'etudes;2462,00491740;Au foyer;NA;7;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;3,0
1261;18;Homme;Enseignement technique ou professionnel court;6789,11326880;Chomeur;NA;5;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Oui;Oui;5,0
1262;46;Femme;Enseignement superieur y compris technique superieur;4174,23584180;Exerce une profession;Profession intermediaire;1;Non;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Oui;0,0
1263;48;Femme;Derniere annee d'etudes primaires;628,80378689;Exerce une profession;Ouvrier qualifie;8;Oui;Ni croyance ni appartenance;Peu important;Insatisfaction;Non;Non;Non;Oui;Non;Non;Non;1,0
1264;49;Femme;2eme cycle;2038,82261770;Exerce une profession;Autre;0;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;2,0
1265;37;Homme;Enseignement technique ou professionnel court;17590,35576700;Exerce une profession;Ouvrier qualifie;4;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Non;1,0
1266;55;Femme;Derniere annee d'etudes primaires;8128,86098350;Exerce une profession;Employe;5;Oui;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Oui;Non;Oui;Oui;Oui;4,0
1267;78;Homme;2eme cycle;894,66957751;Retraite;Ouvrier qualifie;0;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;3,0
1268;58;Femme;Enseignement technique ou professionnel court;8489,53404720;Au foyer;Employe;0;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Non;Oui;1,0
1269;48;Femme;Derniere annee d'etudes primaires;14556,11624300;Chomeur;Employe;6;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
1270;80;Homme;Enseignement superieur y compris technique superieur;7020,52268620;Retraite;Cadre;7;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Oui;3,0
1271;48;Femme;1er cycle;4863,12834580;Au foyer;Ouvrier specialise;4;Non;NSP ou NVPR;NA;NA;Non;Non;Non;Oui;Non;Non;Non;4,0
1272;30;Homme;Enseignement technique ou professionnel court;2195,05060810;Exerce une profession;Ouvrier qualifie;3;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Oui;Oui;Oui;Oui;Oui;5,0
1273;64;Homme;Enseignement technique ou professionnel court;7739,34927820;Retraite;Ouvrier qualifie;2;Non;Pratiquant occasionnel;NA;NA;Non;Non;Oui;Non;Oui;Non;Oui;4,0
1274;26;Homme;Enseignement technique ou professionnel long;5921,66556720;Exerce une profession;Employe;1;Non;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Oui;4,0
1275;45;Femme;1er cycle;1420,26693890;Exerce une profession;Ouvrier specialise;4;Oui;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Non;1,0
1276;52;Homme;1er cycle;1523,80429940;Chomeur;Ouvrier specialise;7;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Oui;Non;Non;5,0
1277;66;Femme;Derniere annee d'etudes primaires;5463,26828870;Retire des affaires;NA;4;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
1278;41;Femme;1er cycle;656,05756240;Exerce une profession;Employe;4;Oui;Pratiquant regulier;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Non;2,0
1279;70;Femme;Enseignement superieur y compris technique superieur;13572,65669300;Retraite;Employe;0;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Oui;Oui;Non;1,0
1280;44;Femme;N'a jamais fait d'etudes;1873,69141810;Exerce une profession;Autre;5;Non;Pratiquant regulier;Le plus important;Satisfaction;Non;Non;Non;Non;Non;Non;Non;1,0
1281;63;Homme;Derniere annee d'etudes primaires;8411,92320230;Retraite;Cadre;2;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Oui;Non;6,0
1282;56;Homme;Derniere annee d'etudes primaires;127,90122040;Exerce une profession;Ouvrier specialise;12;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;1,0
1283;75;Femme;Derniere annee d'etudes primaires;5322,90478160;Retraite;NA;1;Non;Pratiquant occasionnel;NA;NA;Non;Non;Oui;Oui;Non;Non;Oui;5,0
1284;77;Femme;Derniere annee d'etudes primaires;12102,70989900;Retire des affaires;NA;3;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Oui;Non;4,0
1285;31;Homme;Enseignement superieur y compris technique superieur;6781,55643110;Exerce une profession;Technicien;2;Non;Ni croyance ni appartenance;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Oui;2,0
1286;59;Homme;Enseignement technique ou professionnel court;4911,51738930;Autre inactif;NA;9;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
1287;43;Femme;Enseignement superieur y compris technique superieur;6543,77243680;Exerce une profession;Profession intermediaire;4;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;2,0
1288;50;Homme;1er cycle;1551,67586270;Autre inactif;Technicien;6;Non;Rejet;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
1289;71;Femme;2eme cycle;2802,79957360;Retraite;Employe;1;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;4,0
1290;20;Homme;NA;7011,94742180;Etudiant, eleve;NA;2;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Oui;Oui;Oui;2,0
1291;30;Femme;Enseignement superieur y compris technique superieur;5513,76262790;Exerce une profession;Cadre;0;Oui;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Oui;1,0
1292;63;Femme;Derniere annee d'etudes primaires;3010,88638770;Retraite;Employe;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;2,0
1293;66;Femme;Derniere annee d'etudes primaires;3244,45390620;Retraite;Employe;7;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Oui;Non;Non;5,0
1294;34;Femme;Enseignement superieur y compris technique superieur;4181,20864580;Exerce une profession;Employe;2;Oui;Rejet;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Non;Oui;3,0
1295;45;Femme;Enseignement superieur y compris technique superieur;1067,59985090;Exerce une profession;Employe;1;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;2,0
1296;36;Homme;Enseignement technique ou professionnel court;1521,31975750;Chomeur;Ouvrier qualifie;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Oui;Oui;4,0
1297;70;Femme;1er cycle;3715,92368610;Retraite;Employe;5;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Non;Non;Oui;3,0
1298;68;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;5357,15447160;Retraite;Employe;3;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Oui;Non;4,0
1299;47;Homme;Enseignement technique ou professionnel court;2221,92633330;Exerce une profession;Ouvrier qualifie;3;Oui;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Non;Non;Oui;2,0
1300;53;Femme;2eme cycle;6495,10090040;Exerce une profession;Cadre;2;Oui;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Oui;2,0
1301;74;Homme;2eme cycle;1179,39286460;Retraite;Technicien;3;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;1,1
1302;55;Femme;Enseignement technique ou professionnel long;6743,98564380;Retraite;Cadre;8;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Oui;Oui;Oui;2,0
1303;45;Homme;Derniere annee d'etudes primaires;2741,46086090;Exerce une profession;Ouvrier qualifie;7;Non;Appartenance sans pratique;Aussi important que le reste;Insatisfaction;Non;Non;Non;Non;Oui;Non;Non;5,0
1304;26;Homme;Enseignement superieur y compris technique superieur;3358,41734270;Exerce une profession;Technicien;1;Oui;Ni croyance ni appartenance;Aussi important que le reste;Insatisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;2,0
1305;39;Femme;2eme cycle;6505,62746620;Exerce une profession;Employe;1;Non;Appartenance sans pratique;Peu important;Insatisfaction;Non;Non;Non;Oui;Non;Oui;Oui;2,0
1306;49;Homme;Enseignement technique ou professionnel court;5933,35309890;Exerce une profession;Employe;4;Non;Pratiquant occasionnel;Aussi important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;1,0
1307;67;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;5537,89340390;Retraite;Employe;5;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Non;5,0
1308;64;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;5733,79950880;Autre inactif;Ouvrier specialise;2;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Oui;4,0
1309;21;Homme;Enseignement technique ou professionnel long;4249,14229590;Exerce une profession;Employe;3;Non;Ni croyance ni appartenance;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Oui;Oui;Oui;3,0
1310;50;Femme;Enseignement superieur y compris technique superieur;702,41048688;Au foyer;Profession intermediaire;1;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Oui;Oui;4,0
1311;53;Femme;Derniere annee d'etudes primaires;7534,55551710;Autre inactif;Ouvrier qualifie;0;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Oui;Non;Non;3,0
1312;58;Homme;Enseignement superieur y compris technique superieur;3861,21578210;Exerce une profession;Cadre;2;Oui;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Oui;1,0
1313;45;Femme;1er cycle;2295,90668160;Exerce une profession;Employe;8;Oui;NSP ou NVPR;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Oui;Oui;Non;3,0
1314;33;Homme;Enseignement superieur y compris technique superieur;3390,77821550;Exerce une profession;Cadre;1;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Non;2,0
1315;23;Homme;2eme cycle;2107,72266290;Exerce une profession;Ouvrier qualifie;2;Oui;Pratiquant regulier;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Oui;Oui;Oui;2,0
1316;77;Femme;1er cycle;3354,45512800;Autre inactif;Employe;14;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Non;Non;4,0
1317;34;Femme;Enseignement superieur y compris technique superieur;7402,62721220;Exerce une profession;Employe;1;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Oui;2,1
1318;73;Femme;N'a jamais fait d'etudes;3060,23193270;Autre inactif;Ouvrier specialise;6;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
1319;35;Femme;Enseignement superieur y compris technique superieur;2600,23846500;Exerce une profession;Cadre;3;Oui;Ni croyance ni appartenance;Peu important;Insatisfaction;Non;Non;Non;Oui;Non;Oui;Non;1,7
1320;55;Homme;Enseignement superieur y compris technique superieur;14293,47792900;Exerce une profession;NA;1;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;1,0
1321;41;Homme;Enseignement technique ou professionnel court;8970,42292140;Exerce une profession;Ouvrier specialise;11;Oui;Ni croyance ni appartenance;Moins important que le reste;Insatisfaction;Non;Non;Non;Non;Non;Non;Oui;4,0
1322;24;Homme;1er cycle;8193,01192870;Exerce une profession;Ouvrier qualifie;1;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Non;Oui;Non;4,0
1323;66;Homme;Derniere annee d'etudes primaires;5126,65983340;Retraite;Ouvrier qualifie;6;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Oui;Non;Non;6,0
1324;40;Homme;1er cycle;2257,92793840;Chomeur;Ouvrier specialise;8;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Oui;11,0
1325;33;Homme;Enseignement superieur y compris technique superieur;3581,91827600;Exerce une profession;Autre;1;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Non;Oui;2,0
1326;47;Femme;Enseignement technique ou professionnel court;2763,38783300;Autre inactif;NA;3;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;2,0
1327;23;Femme;Enseignement superieur y compris technique superieur;3176,41916310;Chomeur;Ouvrier specialise;2;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Oui;Oui;Oui;3,0
1328;61;Femme;Enseignement superieur y compris technique superieur;7453,34975110;Retraite;Employe;7;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Oui;Oui;Oui;3,0
1329;68;Femme;Enseignement technique ou professionnel court;5854,28375930;Retraite;Employe;1;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Non;0,0
1330;52;Femme;Enseignement superieur y compris technique superieur;7930,68446880;Exerce une profession;Technicien;2;Non;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Oui;Non;Non;Non;Oui;2,0
1331;50;Femme;2eme cycle;3845,54170970;Exerce une profession;Employe;1;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Non;Non;2,0
1332;65;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;7230,27918410;Retraite;Employe;5;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
1333;18;Femme;NA;4760,38246970;Etudiant, eleve;NA;2;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Oui;Oui;Non;0,0
1334;37;Femme;2eme cycle;4244,16324990;Exerce une profession;Employe;0;Non;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Oui;Non;Non;Non;Non;3,0
1335;26;Homme;1er cycle;7619,96849030;Exerce une profession;Ouvrier specialise;3;Non;Ni croyance ni appartenance;Peu important;Insatisfaction;Non;Non;Non;Non;Non;Non;Oui;3,0
1336;33;Homme;2eme cycle;4736,37197170;Exerce une profession;Cadre;2;Non;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Oui;Oui;0,9
1337;36;Femme;1er cycle;4329,01048280;Chomeur;Employe;6;Oui;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Oui;Oui;Non;Oui;4,0
1338;47;Homme;A arrete ses etudes, avant la derniere annee d'etudes primaires;4972,17290460;Chomeur;Employe;14;Non;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;0,0
1339;70;Homme;Enseignement technique ou professionnel court;5815,08645090;Retraite;Profession intermediaire;1;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;2,0
1340;55;Homme;Enseignement technique ou professionnel court;6250,29608510;Exerce une profession;Technicien;1;Oui;Appartenance sans pratique;Moins important que le reste;Equilibre;Non;Non;Non;Non;Oui;Non;Non;2,0
1341;39;Femme;Enseignement technique ou professionnel court;26178,58681900;Au foyer;Employe;3;Oui;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Oui;Non;5,0
1342;19;Femme;Enseignement technique ou professionnel court;8780,26141650;Exerce une profession;Employe;2;Non;Pratiquant regulier;Aussi important que le reste;Insatisfaction;Non;Non;Non;Oui;Non;Oui;Oui;2,0
1343;67;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;7709,51311850;Au foyer;Ouvrier specialise;5;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
1344;75;Femme;2eme cycle;17240,87381400;Retire des affaires;NA;1;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;3,0
1345;31;Homme;Enseignement superieur y compris technique superieur;6139,86586780;Exerce une profession;Cadre;1;Non;Appartenance sans pratique;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Oui;Oui;1,0
1346;48;Femme;1er cycle;745,01655556;Exerce une profession;Employe;3;Non;Pratiquant occasionnel;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;0,1
1347;41;Femme;1er cycle;1165,68739380;Au foyer;NA;3;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;1,0
1348;46;Homme;Enseignement superieur y compris technique superieur;2800,79495610;Exerce une profession;Cadre;2;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Non;0,0
1349;39;Homme;Enseignement technique ou professionnel court;1263,40704240;Exerce une profession;Employe;0;Non;Rejet;Moins important que le reste;Equilibre;Non;Non;Non;Oui;Non;Oui;Non;2,0
1350;69;Femme;Derniere annee d'etudes primaires;7605,69205010;Retraite;Employe;4;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Oui;Non;Non;Non;3,0
1351;78;Femme;Derniere annee d'etudes primaires;3280,87763380;Autre inactif;Employe;2;Oui;Pratiquant regulier;NA;NA;Non;Non;Non;Non;Non;Non;Non;1,0
1352;47;Homme;Enseignement superieur y compris technique superieur;8881,53352080;Exerce une profession;Cadre;1;Oui;Pratiquant occasionnel;Aussi important que le reste;Equilibre;Non;Non;Non;Oui;Oui;Non;Non;1,0
1353;59;Homme;Derniere annee d'etudes primaires;1242,37047930;Autre inactif;Cadre;6;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Oui;Non;Oui;Non;3,0
1354;47;Femme;Enseignement technique ou professionnel long;7276,69364720;Exerce une profession;Cadre;1;Oui;Ni croyance ni appartenance;Moins important que le reste;Equilibre;Non;Oui;Oui;Non;Oui;Oui;Oui;3,0
1355;55;Femme;Enseignement technique ou professionnel court;8415,73306760;Exerce une profession;NA;3;Non;Appartenance sans pratique;Moins important que le reste;Satisfaction;Non;Non;Non;Oui;Non;Non;Non;0,0
1356;67;Homme;2eme cycle;5408,65322030;Retraite;Cadre;3;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Oui;Non;0,0
1357;21;Homme;NA;9262,37674150;Etudiant, eleve;NA;6;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Non;Non;Oui;Oui;2,0
1358;34;Femme;Enseignement superieur y compris technique superieur;14753,62571100;Au foyer;NA;4;Oui;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Non;Non;Non;2,0
1359;65;Femme;Derniere annee d'etudes primaires;1172,47491020;Au foyer;Employe;4;Non;Appartenance sans pratique;NA;NA;Non;Non;Non;Non;Non;Non;Non;0,1
1360;42;Femme;Derniere annee d'etudes primaires;1346,09062720;Exerce une profession;Employe;2;Non;Pratiquant occasionnel;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Non;Non;5,0
1361;79;Homme;1er cycle;6181,81999980;Retraite;Cadre;6;Non;Pratiquant occasionnel;NA;NA;Non;Non;Non;Oui;Oui;Non;Non;3,0
1362;73;Femme;1er cycle;6889,07085530;Retraite;Employe;0;Oui;Pratiquant regulier;NA;NA;Non;Non;Oui;Oui;Non;Non;Non;3,0
1363;45;Femme;Enseignement technique ou professionnel court;4513,99466470;Exerce une profession;Employe;1;Non;Appartenance sans pratique;Aussi important que le reste;Satisfaction;Non;Non;Non;Non;Non;Non;Non;2,0
1364;39;Femme;2eme cycle;2322,92349500;Exerce une profession;Autre;1;Oui;Pratiquant occasionnel;Moins important que le reste;Satisfaction;Non;Non;Non;Non;Oui;Oui;Oui;2,0
1365;42;Femme;2eme cycle;3680,18980650;Au foyer;Employe;2;Non;Ni croyance ni appartenance;NA;NA;Non;Non;Non;Non;Non;Non;Oui;0,0
1366;56;Femme;A arrete ses etudes, avant la derniere annee d'etudes primaires;6495,10090040;Exerce une profession;Employe;4;Oui;Pratiquant regulier;Moins important que le reste;Equilibre;Non;Non;Non;Non;Non;Oui;Non;3,0
